date,group_id,observer_id,focal_type,focal_id,time_of_arrival,focal_start_time,visibility,focal_activity_start_time,activity,species_of_tree,what_part_being_eaten,part_of_fruit_eaten,seed_eating_activity,tree_number,tree_canopy_height,feeding_start_time,feeding_end_time,start_time_feeding_rate,end_time_feeding_rate,amount_eaten,comments
2025-05-07,Pribon,"Radi, Herman",NN,Ewit,2025-05-07T04:50:00Z,2025-05-07T05:18:00Z,2,2025-05-07T13:55:00Z,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Hangkang
2025-05-07,Pribon,"Radi, Herman",NN,Ewit,2025-05-07T04:50:00Z,2025-05-07T05:18:00Z,2,2025-05-07T14:04:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-07,Pribon,"Radi, Herman",NN,Ewit,2025-05-07T04:50:00Z,2025-05-07T05:18:00Z,2,2025-05-07T14:14:00Z,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Papung
2025-05-07,Pribon,"Radi, Herman",NN,Ewit,2025-05-07T04:50:00Z,2025-05-07T05:18:00Z,2,2025-05-07T14:19:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-07,Pribon,"Radi, Herman",NN,Ewit,2025-05-07T04:50:00Z,2025-05-07T05:18:00Z,1,2025-05-07T14:21:00Z,F,Papung,fr/M,dg,meludah,NA,atas,2025-05-07T14:21:00Z,2025-05-07T14:23:00Z,NA,NA,NA,Sulit mengambil feeding rate karena individu berada pada tajuk pohon Papung
2025-05-07,Pribon,"Radi, Herman",NN,Ewit,2025-05-07T04:50:00Z,2025-05-07T05:18:00Z,2,2025-05-07T14:23:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-07,Pribon,"Radi, Herman",NN,Ewit,2025-05-07T04:50:00Z,2025-05-07T05:18:00Z,1,2025-05-07T14:40:00Z,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Hangkang
2025-05-07,Pribon,"Radi, Herman",NN,Ewit,2025-05-07T04:50:00Z,2025-05-07T05:18:00Z,1,2025-05-07T15:20:00Z,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Pohon tidur sore Ewit di pohon Hangkang KS/E
2025-05-07,Pribon,"Uhit, Rahadi",NN,Sawit,2025-05-07T04:50:00Z,2025-05-07T05:17:00Z,0,2025-05-07T04:50:00Z,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Sampai pohon tidur pagi Sawit di pohon Bengaris
2025-05-07,Pribon,"Uhit, Rahadi",NN,Sawit,2025-05-07T04:50:00Z,2025-05-07T05:17:00Z,2,2025-05-07T05:17:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Terlihat Sawit keluar dari pohon tidur (Bengaris), cuaca berawan"
2025-05-07,Pribon,"Uhit, Rahadi",NN,Sawit,2025-05-07T04:50:00Z,2025-05-07T05:17:00Z,2,2025-05-07T05:30:00Z,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,"Bengaris, cuaca berawan tetapi mulai berangin"
2025-05-07,Pribon,"Uhit, Rahadi",NN,Sawit,2025-05-07T04:50:00Z,2025-05-07T05:17:00Z,2,2025-05-07T05:40:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-07,Pribon,"Uhit, Rahadi",NN,Sawit,2025-05-07T04:50:00Z,2025-05-07T05:17:00Z,2,2025-05-07T05:45:00Z,S,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,"Sosial calling (svoc) duet bersama Rawit di pohon Hangkang, cuaca masih berawan tetapi angin sudah berhenti"
2025-05-07,Pribon,"Uhit, Rahadi",NN,Sawit,2025-05-07T04:50:00Z,2025-05-07T05:17:00Z,2,2025-05-07T05:47:00Z,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,"Setelah sosail calling (svoc) duet, individu beristirahat di pohon Hangkang"
2025-05-07,Pribon,"Uhit, Rahadi",NN,Sawit,2025-05-07T04:50:00Z,2025-05-07T05:17:00Z,2,2025-05-07T05:50:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-07,Pribon,"Uhit, Rahadi",NN,Sawit,2025-05-07T04:50:00Z,2025-05-07T05:17:00Z,2,2025-05-07T05:54:00Z,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Bengaris
2025-05-07,Pribon,"Uhit, Rahadi",NN,Sawit,2025-05-07T04:50:00Z,2025-05-07T05:17:00Z,2,2025-05-07T05:58:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-07,Pribon,"Uhit, Rahadi",NN,Sawit,2025-05-07T04:50:00Z,2025-05-07T05:17:00Z,2,2025-05-07T06:10:00Z,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Meranti daun kecil
2025-05-07,Pribon,"Uhit, Rahadi",NN,Sawit,2025-05-07T04:50:00Z,2025-05-07T05:17:00Z,2,2025-05-07T06:18:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-07,Pribon,"Uhit, Rahadi",NN,Sawit,2025-05-07T04:50:00Z,2025-05-07T05:17:00Z,2,2025-05-07T06:25:00Z,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Defekasi di pohon Piais
2025-05-07,Pribon,"Uhit, Rahadi",NN,Sawit,2025-05-07T04:50:00Z,2025-05-07T05:17:00Z,2,2025-05-07T06:35:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-07,Pribon,"Uhit, Rahadi",NN,Sawit,2025-05-07T04:50:00Z,2025-05-07T05:17:00Z,1,2025-05-07T06:41:00Z,R,NA,NA,NA,NA,NA,tengah,NA,NA,NA,NA,NA,Tutup kabali
2025-05-07,Pribon,"Uhit, Rahadi",NN,Sawit,2025-05-07T04:50:00Z,2025-05-07T05:17:00Z,2,2025-05-07T06:56:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-07,Pribon,"Uhit, Rahadi",NN,Sawit,2025-05-07T04:50:00Z,2025-05-07T05:17:00Z,2,2025-05-07T07:00:00Z,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Kayu lalas
2025-05-07,Pribon,"Uhit, Rahadi",NN,Sawit,2025-05-07T04:50:00Z,2025-05-07T05:17:00Z,2,2025-05-07T07:06:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-07,Pribon,"Uhit, Rahadi",NN,Sawit,2025-05-07T04:50:00Z,2025-05-07T05:17:00Z,2,2025-05-07T07:18:00Z,F,Manggis hutan daun kecil,fr/M,sd+dg,telan semua,NA,atas,2025-05-07T07:18:00Z,2025-05-07T07:21:59Z,2025-05-07T07:18:00Z,2025-05-07T07:19:00Z,3,NA
2025-05-07,Pribon,"Uhit, Rahadi",NN,Sawit,2025-05-07T04:50:00Z,2025-05-07T05:17:00Z,2,2025-05-07T07:22:00Z,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,"Setelah makan, individu beristirahat di pohon Manggis hutan daun kecil (Mhdk)"
2025-05-07,Pribon,"Uhit, Rahadi",NN,Sawit,2025-05-07T04:50:00Z,2025-05-07T05:17:00Z,2,2025-05-07T07:27:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-07,Pribon,"Uhit, Rahadi",NN,Sawit,2025-05-07T04:50:00Z,2025-05-07T05:17:00Z,2,2025-05-07T07:40:00Z,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Hangkang
2025-05-07,Pribon,"Uhit, Rahadi",NN,Sawit,2025-05-07T04:50:00Z,2025-05-07T05:17:00Z,1,2025-05-07T07:45:00Z,F,Akar kuku elang,fr/M,dg+kul,telan semua,NA,atas,2025-05-07T07:45:00Z,2025-05-07T07:47:00Z,NA,NA,NA,Sulit mengambil feeding rate dikarenakan individu tertutup tajuk pohon dari Hangkang
2025-05-07,Pribon,"Uhit, Rahadi",NN,Sawit,2025-05-07T04:50:00Z,2025-05-07T05:17:00Z,2,2025-05-07T07:47:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-07,Pribon,"Uhit, Rahadi",NN,Sawit,2025-05-07T04:50:00Z,2025-05-07T05:17:00Z,2,2025-05-07T07:50:00Z,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Meranti dun besar
2025-05-07,Pribon,"Uhit, Rahadi",NN,Sawit,2025-05-07T04:50:00Z,2025-05-07T05:17:00Z,2,2025-05-07T07:56:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-07,Pribon,"Uhit, Rahadi",NN,Sawit,2025-05-07T04:50:00Z,2025-05-07T05:17:00Z,2,2025-05-07T07:58:00Z,F,Lunuk besar,fr/M,sem,telan semua,NA,tengah,2025-05-07T07:57:59Z,2025-05-07T08:03:59Z,2025-05-07T07:58:00Z,2025-05-07T07:59:00Z,24,NA
2025-05-07,Pribon,"Uhit, Rahadi",NN,Sawit,2025-05-07T04:50:00Z,2025-05-07T05:17:00Z,2,2025-05-07T08:04:00Z,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,"Setelah makan, individu beristirahat pada cabang pohon bagian atas pohon makan"
2025-05-07,Pribon,"Uhit, Rahadi",NN,Sawit,2025-05-07T04:50:00Z,2025-05-07T05:17:00Z,2,2025-05-07T08:10:00Z,F,Lunuk besar,fr/M,sem,telan semua,NA,tengah,2025-05-07T08:10:00Z,2025-05-07T08:15:59Z,NA,2025-05-07T08:11:00Z,12,"Individu kembali makan Lunuk besar di pohon Hangkang, cuaca cerah berawan"
2025-05-07,Pribon,"Uhit, Rahadi",NN,Sawit,2025-05-07T04:50:00Z,2025-05-07T05:17:00Z,2,2025-05-07T08:16:00Z,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,"Hangkang, individu kembali beristirahat di pohon yang sama (Hangkang)"
2025-05-07,Pribon,"Uhit, Rahadi",NN,Sawit,2025-05-07T04:50:00Z,2025-05-07T05:17:00Z,2,2025-05-07T08:19:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-07,Pribon,"Uhit, Rahadi",NN,Sawit,2025-05-07T04:50:00Z,2025-05-07T05:17:00Z,2,2025-05-07T08:25:00Z,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,"Kayu lalas, cuaca menjadi berawan"
2025-05-07,Pribon,"Uhit, Rahadi",NN,Sawit,2025-05-07T04:50:00Z,2025-05-07T05:17:00Z,2,2025-05-07T08:43:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-07,Pribon,"Uhit, Rahadi",NN,Sawit,2025-05-07T04:50:00Z,2025-05-07T05:17:00Z,2,2025-05-07T08:45:00Z,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Hangkang
2025-05-07,Pribon,"Uhit, Rahadi",NN,Sawit,2025-05-07T04:50:00Z,2025-05-07T05:17:00Z,2,2025-05-07T08:49:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-07,Pribon,"Uhit, Rahadi",NN,Sawit,2025-05-07T04:50:00Z,2025-05-07T05:17:00Z,2,2025-05-07T08:54:00Z,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,"Meranti daun kecil, cuaca cerah berawan"
2025-05-07,Pribon,"Uhit, Rahadi",NN,Sawit,2025-05-07T04:50:00Z,2025-05-07T05:17:00Z,2,2025-05-07T09:05:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-07,Pribon,"Uhit, Rahadi",NN,Sawit,2025-05-07T04:50:00Z,2025-05-07T05:17:00Z,2,2025-05-07T09:13:00Z,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Nyato  puntik
2025-05-07,Pribon,"Uhit, Rahadi",NN,Sawit,2025-05-07T04:50:00Z,2025-05-07T05:17:00Z,2,2025-05-07T09:18:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-07,Pribon,"Uhit, Rahadi",NN,Sawit,2025-05-07T04:50:00Z,2025-05-07T05:17:00Z,2,2025-05-07T09:24:00Z,F,Akar kuning,yl,NA,NA,NA,atas,2025-05-07T09:24:00Z,2025-05-07T09:26:00Z,2025-05-07T09:24:00Z,2025-05-07T09:25:00Z,6,NA
2025-05-07,Pribon,"Uhit, Rahadi",NN,Sawit,2025-05-07T04:50:00Z,2025-05-07T05:17:00Z,2,2025-05-07T09:26:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-07,Pribon,"Uhit, Rahadi",NN,Sawit,2025-05-07T04:50:00Z,2025-05-07T05:17:00Z,NA,2025-05-07T09:28:00Z,F,Tatumbu putih,veg,NA,NA,NA,tengah,2025-05-07T09:27:59Z,2025-05-07T09:31:00Z,2025-05-07T09:28:00Z,2025-05-07T09:29:00Z,10,NA
2025-05-07,Pribon,"Uhit, Rahadi",NN,Sawit,2025-05-07T04:50:00Z,2025-05-07T05:17:00Z,2,2025-05-07T09:31:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-07,Pribon,"Uhit, Rahadi",NN,Sawit,2025-05-07T04:50:00Z,2025-05-07T05:17:00Z,2,2025-05-07T09:40:00Z,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Papung
2025-05-07,Pribon,"Uhit, Rahadi",NN,Sawit,2025-05-07T04:50:00Z,2025-05-07T05:17:00Z,2,2025-05-07T09:46:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-07,Pribon,"Uhit, Rahadi",NN,Sawit,2025-05-07T04:50:00Z,2025-05-07T05:17:00Z,2,2025-05-07T09:50:00Z,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Tatumbu putih
2025-05-07,Pribon,"Uhit, Rahadi",NN,Sawit,2025-05-07T04:50:00Z,2025-05-07T05:17:00Z,2,2025-05-07T09:58:00Z,F,Akar kuku elang,fr/M,dg+kul,telan semua,NA,atas,2025-05-07T09:58:00Z,2025-05-07T10:00:59Z,2025-05-07T09:58:00Z,2025-05-07T09:59:00Z,12,Inidvidu berpindah dari pohon Tatumbu putih ke sampingnya pohon Mipa untuk makan buah Akar kuku elang
2025-05-07,Pribon,"Uhit, Rahadi",NN,Sawit,2025-05-07T04:50:00Z,2025-05-07T05:17:00Z,2,2025-05-07T10:01:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-07,Pribon,"Uhit, Rahadi",NN,Sawit,2025-05-07T04:50:00Z,2025-05-07T05:17:00Z,2,2025-05-07T10:06:00Z,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,"Hangkang, cuaca menjadi sangat cerah"
2025-05-07,Pribon,"Uhit, Rahadi",NN,Sawit,2025-05-07T04:50:00Z,2025-05-07T05:17:00Z,2,2025-05-07T10:15:00Z,F,Lewang,yl,NA,NA,NA,atas,2025-05-07T10:14:59Z,2025-05-07T10:20:00Z,2025-05-07T10:15:00Z,2025-05-07T10:16:00Z,9,NA
2025-05-07,Pribon,"Uhit, Rahadi",NN,Sawit,2025-05-07T04:50:00Z,2025-05-07T05:17:00Z,2,2025-05-07T10:20:00Z,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,"Individu berpindah ke pohon Papung, setelah makan"
2025-05-07,Pribon,"Uhit, Rahadi",NN,Sawit,2025-05-07T04:50:00Z,2025-05-07T05:17:00Z,2,2025-05-07T10:24:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-07,Pribon,"Uhit, Rahadi",NN,Sawit,2025-05-07T04:50:00Z,2025-05-07T05:17:00Z,2,2025-05-07T10:30:00Z,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Kambalitan putih
2025-05-07,Pribon,"Uhit, Rahadi",NN,Sawit,2025-05-07T04:50:00Z,2025-05-07T05:17:00Z,2,2025-05-07T10:34:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-07,Pribon,"Uhit, Rahadi",NN,Sawit,2025-05-07T04:50:00Z,2025-05-07T05:17:00Z,2,2025-05-07T10:37:00Z,R,NA,NA,NA,NA,NA,tengah,NA,NA,NA,NA,NA,Pantung
2025-05-07,Pribon,"Uhit, Rahadi",NN,Sawit,2025-05-07T04:50:00Z,2025-05-07T05:17:00Z,2,2025-05-07T10:39:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-07,Pribon,"Uhit, Rahadi",NN,Sawit,2025-05-07T04:50:00Z,2025-05-07T05:17:00Z,2,2025-05-07T10:42:00Z,F,Akar kamuda,yl,NA,NA,NA,tengah,2025-05-07T10:41:59Z,2025-05-07T10:47:00Z,2025-05-07T10:42:00Z,2025-05-07T10:43:00Z,6,NA
2025-05-07,Pribon,"Uhit, Rahadi",NN,Sawit,2025-05-07T04:50:00Z,2025-05-07T05:17:00Z,2,2025-05-07T10:47:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-07,Pribon,"Uhit, Rahadi",NN,Sawit,2025-05-07T04:50:00Z,2025-05-07T05:17:00Z,2,2025-05-07T10:48:00Z,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Mangkinang blawau
2025-05-07,Pribon,"Uhit, Rahadi",NN,Sawit,2025-05-07T04:50:00Z,2025-05-07T05:17:00Z,2,2025-05-07T10:57:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-07,Pribon,"Uhit, Rahadi",NN,Sawit,2025-05-07T04:50:00Z,2025-05-07T05:17:00Z,2,2025-05-07T11:02:00Z,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Papung
2025-05-07,Pribon,"Uhit, Rahadi",NN,Sawit,2025-05-07T04:50:00Z,2025-05-07T05:17:00Z,2,2025-05-07T11:09:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-07,Pribon,"Uhit, Rahadi",NN,Sawit,2025-05-07T04:50:00Z,2025-05-07T05:17:00Z,2,2025-05-07T11:13:00Z,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Papung
2025-05-07,Pribon,"Uhit, Rahadi",NN,Sawit,2025-05-07T04:50:00Z,2025-05-07T05:17:00Z,2,2025-05-07T11:16:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-07,Pribon,"Uhit, Rahadi",NN,Sawit,2025-05-07T04:50:00Z,2025-05-07T05:17:00Z,2,2025-05-07T11:20:00Z,R,NA,NA,NA,NA,NA,tengah,NA,NA,NA,NA,NA,"Nyato puntik, individu selfgrooming dengan menggaruk badannya serta kelaminnya menggunkan tangan kanan"
2025-05-07,Pribon,"Uhit, Rahadi",NN,Sawit,2025-05-07T04:50:00Z,2025-05-07T05:17:00Z,2,2025-05-07T11:32:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-07,Pribon,"Uhit, Rahadi",NN,Sawit,2025-05-07T04:50:00Z,2025-05-07T05:17:00Z,2,2025-05-07T11:37:00Z,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Hangkang
2025-05-07,Pribon,"Uhit, Rahadi",NN,Sawit,2025-05-07T04:50:00Z,2025-05-07T05:17:00Z,2,2025-05-07T11:38:00Z,F,Hangkang,fr/M,dg,meludah,NA,tengah,2025-05-07T11:37:59Z,2025-05-07T11:46:59Z,2025-05-07T11:39:00Z,2025-05-07T11:40:00Z,3,NA
2025-05-07,Pribon,"Uhit, Rahadi",NN,Sawit,2025-05-07T04:50:00Z,2025-05-07T05:17:00Z,2,2025-05-07T11:47:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-07,Pribon,"Uhit, Rahadi",NN,Sawit,2025-05-07T04:50:00Z,2025-05-07T05:17:00Z,2,2025-05-07T11:55:00Z,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Papung
2025-05-07,Pribon,"Uhit, Rahadi",NN,Sawit,2025-05-07T04:50:00Z,2025-05-07T05:17:00Z,2,2025-05-07T12:02:00Z,F,Serangga,ins,NA,NA,NA,atas,2025-05-07T12:02:00Z,2025-05-07T12:04:59Z,2025-05-07T12:02:00Z,2025-05-07T12:03:00Z,1,"Individu berpindah ke pohon Piais untuk memakan serangga dari daun kering, cuaca mulai berawan kembali"
2025-05-07,Pribon,"Uhit, Rahadi",NN,Sawit,2025-05-07T04:50:00Z,2025-05-07T05:17:00Z,2,2025-05-07T12:05:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-07,Pribon,"Uhit, Rahadi",NN,Sawit,2025-05-07T04:50:00Z,2025-05-07T05:17:00Z,2,2025-05-07T12:10:00Z,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Mangkinang blawau
2025-05-07,Pribon,"Uhit, Rahadi",NN,Sawit,2025-05-07T04:50:00Z,2025-05-07T05:17:00Z,2,2025-05-07T10:13:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-07,Pribon,"Uhit, Rahadi",NN,Sawit,2025-05-07T04:50:00Z,2025-05-07T05:17:00Z,2,2025-05-07T12:14:00Z,F,Akar kuku elang,fr/M,dg+kul,telan semua,NA,tengah,2025-05-07T12:13:59Z,2025-05-07T12:18:00Z,2025-05-07T12:16:00Z,2025-05-07T12:17:00Z,17,Akar kuku elang di pohon Mipa
2025-05-07,Pribon,"Uhit, Rahadi",NN,Sawit,2025-05-07T04:50:00Z,2025-05-07T05:17:00Z,2,2025-05-07T12:18:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-07,Pribon,"Uhit, Rahadi",NN,Sawit,2025-05-07T04:50:00Z,2025-05-07T05:17:00Z,2,2025-05-07T12:25:00Z,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Mangkinang blawau
2025-05-07,Pribon,"Uhit, Rahadi",NN,Sawit,2025-05-07T04:50:00Z,2025-05-07T05:17:00Z,2,2025-05-07T12:32:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-07,Pribon,"Uhit, Rahadi",NN,Sawit,2025-05-07T04:50:00Z,2025-05-07T05:17:00Z,2,2025-05-07T12:34:00Z,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Hangkang
2025-05-07,Pribon,"Uhit, Rahadi",NN,Sawit,2025-05-07T04:50:00Z,2025-05-07T05:17:00Z,2,2025-05-07T12:36:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-07,Pribon,"Uhit, Rahadi",NN,Sawit,2025-05-07T04:50:00Z,2025-05-07T05:17:00Z,2,2025-05-07T12:40:00Z,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,"Tutup kabali, cuaca cerah"
2025-05-07,Pribon,"Uhit, Rahadi",NN,Sawit,2025-05-07T04:50:00Z,2025-05-07T05:17:00Z,2,2025-05-07T12:44:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-07,Pribon,"Uhit, Rahadi",NN,Sawit,2025-05-07T04:50:00Z,2025-05-07T05:17:00Z,2,2025-05-07T12:45:00Z,F,Lunuk besar,fr/M,sem,telan semua,NA,NA,2025-05-07T12:45:00Z,2025-05-07T12:49:59Z,2025-05-07T12:47:00Z,2025-05-07T12:48:00Z,2,Lunuk besar di pohon Kayu lalas
2025-05-07,Pribon,"Uhit, Rahadi",NN,Sawit,2025-05-07T04:50:00Z,2025-05-07T05:17:00Z,2,2025-05-07T12:50:00Z,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,"Setelah makan, individu beristiraht di pohon Kayu lalas"
2025-05-07,Pribon,"Uhit, Rahadi",NN,Sawit,2025-05-07T04:50:00Z,2025-05-07T05:17:00Z,2,2025-05-07T12:55:00Z,F,Lunuk besar,fr/M,sem,telan semua,NA,atas,2025-05-07T12:54:59Z,2025-05-07T12:58:00Z,NA,NA,NA,Sulit mengambil feeding rate karena individu tertutup tajuk pohon dan Akar kuku elang
2025-05-07,Pribon,"Uhit, Rahadi",NN,Sawit,2025-05-07T04:50:00Z,2025-05-07T05:17:00Z,2,2025-05-07T12:58:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-07,Pribon,"Uhit, Rahadi",NN,Sawit,2025-05-07T04:50:00Z,2025-05-07T05:17:00Z,2,2025-05-07T13:05:00Z,R,NA,NA,NA,NA,NA,tengah,NA,NA,NA,NA,NA,Urinasi dan defekasi di pohon Manggis hutan daun besar (Mhdb)
2025-05-07,Pribon,"Uhit, Rahadi",NN,Sawit,2025-05-07T04:50:00Z,2025-05-07T05:17:00Z,2,2025-05-07T13:10:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-07,Pribon,"Uhit, Rahadi",NN,Sawit,2025-05-07T04:50:00Z,2025-05-07T05:17:00Z,2,2025-05-07T13:14:00Z,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Piais
2025-05-07,Pribon,"Uhit, Rahadi",NN,Sawit,2025-05-07T04:50:00Z,2025-05-07T05:17:00Z,2,2025-05-07T13:19:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-07,Pribon,"Uhit, Rahadi",NN,Sawit,2025-05-07T04:50:00Z,2025-05-07T05:17:00Z,2,2025-05-07T13:23:00Z,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Kayu lalas
2025-05-07,Pribon,"Uhit, Rahadi",NN,Sawit,2025-05-07T04:50:00Z,2025-05-07T05:17:00Z,2,2025-05-07T13:25:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-07,Pribon,"Uhit, Rahadi",NN,Sawit,2025-05-07T04:50:00Z,2025-05-07T05:17:00Z,2,2025-05-07T13:28:00Z,F,Kamuning,yl,NA,NA,NA,atas,2025-05-07T13:27:59Z,2025-05-07T13:32:00Z,2025-05-07T13:30:00Z,2025-05-07T13:31:00Z,30,NA
2025-05-07,Pribon,"Uhit, Rahadi",NN,Sawit,2025-05-07T04:50:00Z,2025-05-07T05:17:00Z,2,2025-05-07T13:32:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-07,Pribon,"Uhit, Rahadi",NN,Sawit,2025-05-07T04:50:00Z,2025-05-07T05:17:00Z,2,2025-05-07T13:37:00Z,R,NA,NA,NA,NA,NA,tengah,NA,NA,NA,NA,NA,Tutup kabali
2025-05-07,Pribon,"Uhit, Rahadi",NN,Sawit,2025-05-07T04:50:00Z,2025-05-07T05:17:00Z,2,2025-05-07T13:44:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-07,Pribon,"Uhit, Rahadi",NN,Sawit,2025-05-07T04:50:00Z,2025-05-07T05:17:00Z,2,2025-05-07T13:55:00Z,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Hangkang
